84
45	1.1890572300000000E+00	1.8996304000000000E-01	5.8842460000000000E+00	2.5171221900000000E+02	2.1129345700000000E+02	2.5915540000000000E+02	5.3400500000000000E+04	1.6400000000000000E+01	0.0000000000000000E+00	0.0000000000000000E+00	No_name
46	9.1220084000000000E-01	1.1024570000000000E-01	2.6257975000000000E+00	3.1349155500000000E+02	7.4322027000000000E+00	1.2402719000000000E+02	5.3400500000000000E+04	1.6400000000000000E+01	0.0000000000000000E+00	0.0000000000000000E+00	No_name
47	9.1615880000000000E-01	1.1212602000000000E-01	2.8299234000000000E+00	7.2770020000000000E+01	7.7496800000000000E+00	2.8305200000000000E+02	5.3400500000000000E+04	1.6400000000000000E+01	0.0000000000000000E+00	0.0000000000000000E+00	No_name
48	9.9051724000000000E-01	1.2108650000000000E-01	2.5252040000000000E+00	4.2425990200000000E+01	2.2546689600000000E+02	2.1703135000000000E+02	5.3400500000000000E+04	1.6400000000000000E+01	0.0000000000000000E+00	0.0000000000000000E+00	No_name
49	1.8662367000000000E+00	4.4718511000000000E-01	1.5064869600000000E+00	3.2377361150000000E+02	2.0273931000000000E+02	5.1035700000000000E+01	5.3400500000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
50	9.2244970000000000E-01	1.9102395000000000E-01	3.3309594000000000E+00	2.0446679000000000E+02	1.2637336000000000E+02	3.5974096500000000E+02	5.3600500000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
51	1.5080074260080000E+00	5.8876100000000000E-01	4.2228500000000000E+00	2.2425043000000000E+02	9.0697416000000000E+01	7.4072880000000000E+01	5.3400500000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
52	1.0767572000000000E+00	2.0111914000000000E-01	7.1707485300000000E+00	2.5088241600000000E+02	8.4634160000000000E+01	2.1888240000000000E+02	5.3400500000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
53	2.5897261000000000E+00	2.7346250000000000E-01	6.4073400000000000E+00	1.2834700000000000E+02	2.6478691000000000E+02	3.2047955000000000E+02	5.3600000000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
54	1.5081126000000000E+00	5.8867000000000000E-01	4.2229069000000000E+00	2.2424310000000000E+02	9.0691110000000000E+01	2.8699349300000000E+02	5.3800500000000000E+04	0.0000000000000000E+00	2.7000000000000000E+11	0.0000000000000000E+00	No_name
55	9.2239580000000000E-01	1.9104004000000000E-01	3.3312240000000000E+00	2.0446221000000000E+02	1.2635570000000000E+02	2.2227291900000000E+02	5.3800500000000000E+04	0.0000000000000000E+00	4.6000000000000000E+10	0.0000000000000000E+00	No_name
56	2.4796280000000000E+00	7.2146500000000000E-01	7.2634520000000000E+00	2.4843680000000000E+02	2.8596340000000000E+02	3.3044800000000000E+00	5.3800500000000000E+04	0.0000000000000000E+00	1.9000000000000000E+10	0.0000000000000000E+00	No_name
57	1.0767077000000000E+00	2.0111000000000000E-01	7.1711580000000000E+00	2.5087670000000000E+02	8.4644100000000000E+01	2.1184400000000000E+02	5.3800500000000000E+04	0.0000000000000000E+00	1.7000000000000000E+10	0.0000000000000000E+00	No_name
58	7.5648800000000000E-01	3.9841100000000000E-01	6.8710000000000000E+00	6.2854000000000000E+01	2.0587700000000000E+02	2.7311000000000000E+01	5.3700000000000000E+04	0.0000000000000000E+00	2.0000000000000000E+09	0.0000000000000000E+00	No_name
59	2.3500300000000000E+00	7.2647100000000000E-01	2.5143000000000000E+01	8.5513000000000000E+01	7.5746000000000000E+01	6.2027000000000000E+01	5.3700000000000000E+04	0.0000000000000000E+00	4.4000000000000000E+11	0.0000000000000000E+00	No_name
60	9.7739600000000000E-01	6.6949000000000000E-02	1.1011000000000000E-01	1.9233500000000000E+02	2.7492390000000000E+02	1.3235100000000000E+02	5.3800500000000000E+04	0.0000000000000000E+00	7.1000000000000000E+07	0.0000000000000000E+00	No_name
61	2.6819581000000000E+00	6.6247000000000000E-01	3.1941000000000000E+00	1.5349100000000000E+02	2.1877725400000000E+02	8.4830710000000000E+01	5.3800500000000000E+04	0.0000000000000000E+00	9.9000000000000000E+10	0.0000000000000000E+00	No_name
62	1.9868670000000000E+00	7.4399700000000000E-01	6.5407170000000000E+00	2.2490100000000000E+02	9.2766901000000000E+01	3.3364710000000000E+02	5.0926500000000000E+04	0.0000000000000000E+00	4.5000000000000000E+11	0.0000000000000000E+00	No_name
63	1.9736201000000000E+00	4.9578500000000000E-01	2.8546470100000000E+01	1.2028695400000000E+02	7.6858129000000000E+01	3.4170088000000000E+01	5.3651500000000000E+04	0.0000000000000000E+00	3.3000000000000000E+12	0.0000000000000000E+00	No_name
64	1.2116110000000000E+00	2.5502727000000000E-01	1.4309880000000000E+00	5.8109050000000000E+01	3.0226266100000000E+02	2.2053122000000000E+01	5.3800500000000000E+04	0.0000000000000000E+00	1.1000000000000000E+08	0.0000000000000000E+00	No_name
65	1.9205990000000000E+00	5.9712200000000000E-01	5.6026290000000000E+00	1.5400906000000000E+01	1.1147771700000000E+02	1.7368886600000000E+01	4.9450500000000000E+04	0.0000000000000000E+00	1.5000000000000000E+08	0.0000000000000000E+00	No_name
66	1.5595000000000000E+00	3.9715100000000000E-01	3.6770000000000000E+00	1.9553600000000000E+02	2.1638700000000000E+02	2.1441100000000000E+02	5.3700000000000000E+04	0.0000000000000000E+00	1.3000000000000000E+08	0.0000000000000000E+00	No_name
67	1.6604800000000000E+00	7.7383800000000000E-01	4.9380000000000000E+00	4.6466000000000000E+01	2.1882300000000000E+02	6.5552000000000000E+01	5.3700000000000000E+04	0.0000000000000000E+00	4.3000000000000000E+11	0.0000000000000000E+00	No_name
68	1.4540000000000000E+00	4.8600000000000000E-01	1.9600000000000000E+01	3.5950000000000000E+02	6.8800000000000000E+01	5.9100000000000000E+01	5.3801000000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
69	2.5606200000000000E+00	7.0215700000000000E-01	2.1847000000000000E+01	5.7248000000000000E+01	2.4704900000000000E+02	1.2879500000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
70	1.4580000000000000E+00	2.2300000000000000E-01	1.0829000000000000E+01	3.0440100000000000E+02	1.6275300000000000E+02	6.3919000000000000E+01	5.3300000000000000E+04	0.0000000000000000E+00	7.2000000000000000E+15	0.0000000000000000E+00	No_name
71	1.3238500000000000E+00	2.8010700000000000E-01	1.6220000000000000E+00	6.9095000000000000E+01	1.7866400000000000E+02	3.2021500000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	3.5100000000000000E+10	0.0000000000000000E+00	No_name
72	1.0630000000000000E+00	4.8300000000000000E-01	8.9000000000000000E+00	3.2570000000000000E+02	1.2130000000000000E+02	1.5210000000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	1.4091000000000000E+12	0.0000000000000000E+00	No_name
73	6.4230600000000000E-01	6.8841100000000000E-01	3.8891000000000000E+01	2.4493200000000000E+02	1.9259700000000000E+02	2.3736300000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	2.3300000000000000E+12	0.0000000000000000E+00	No_name
74	9.6669900000000000E-01	1.8268400000000000E-01	1.8932000000000000E+01	1.0862900000000000E+02	1.4794000000000000E+02	1.2752700000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	7.6000000000000000E+11	0.0000000000000000E+00	No_name
75	1.9279500000000000E+00	4.5875100000000000E-01	2.1780000000000000E+00	2.6160100000000000E+02	1.2611600000000000E+02	1.8144200000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	5.0000000000000000E+12	0.0000000000000000E+00	No_name
76	2.6660200000000000E+00	5.3425700000000000E-01	2.6682000000000000E+01	2.1562300000000000E+02	1.3244800000000000E+02	2.6576700000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	3.3000000000000000E+16	0.0000000000000000E+00	No_name
77	1.2454300000000000E+00	3.3543600000000000E-01	1.3341000000000000E+01	3.3729300000000000E+02	2.7679300000000000E+02	1.4783900000000000E+02	5.3800000000000000E+04	0.0000000000000000E+00	2.6000000000000000E+13	0.0000000000000000E+00	No_name
78	2.5409300000000000E+00	5.7184100000000000E-01	2.0422000000000000E+01	1.6299200000000000E+02	3.4790500000000000E+02	1.2022100000000000E+02	5.4000000000000000E+04	0.0000000000000000E+00	6.5411000000000000E+10	0.0000000000000000E+00	No_name
79	1.3992346975002200E+00	5.1827286187414000E-01	2.2901230370583500E+01	3.3759022033286100E+02	2.6612865261574900E+02	3.6119073418998600E+01	5.3613500000000000E+04	0.0000000000000000E+00	4.1000000000000000E+07	0.0000000000000000E+00	No_name
80	2.2288884470584100E+00	5.7025421783255700E-01	4.3767639326669000E+00	1.9026759254422100E+02	1.4882387512537500E+02	1.6855477186314300E+01	5.3800500000000000E+04	0.0000000000000000E+00	3.4000000000000000E+08	0.0000000000000000E+00	No_name
81	2.2714718782341500E+00	9.2596944246118100E-01	1.6189861452782100E+01	1.6757868553608000E+02	1.6757868553608000E+02	1.2096870135769100E+01	5.3438500000000000E+04	0.0000000000000000E+00	1.9000000000000000E+08	0.0000000000000000E+00	No_name
82	8.5423024210952900E-01	1.7235540978746700E-01	2.0261531328155900E+00	1.2257105533075700E+02	1.9557709856211800E+02	3.2740454383409400E+02	5.3800500000000000E+04	0.0000000000000000E+00	1.5000000000000000E+09	0.0000000000000000E+00	No_name
83	2.4739040023102500E+00	6.1659571192108800E-01	1.4978465795133300E+00	5.5676316912059400E+01	3.0875579219298700E+02	1.1375212802578000E+01	5.2599500000000000E+04	0.0000000000000000E+00	7.3000000000000000E+07	0.0000000000000000E+00	No_name
84	1.0736764256713500E+00	1.8296206741040200E-01	1.5648260271564000E+01	2.0311970128592400E+02	2.8059182896815300E+02	2.2702318843171100E+02	5.3800500000000000E+04	0.0000000000000000E+00	3.0000000000000000E+10	0.0000000000000000E+00	No_name
85	1.2769126202762100E+00	2.3809496400758600E-01	2.7818607423456800E-01	3.0732255332468700E+01	4.3066584934599100E+01	2.2699945088669900E+02	5.3800500000000000E+04	0.0000000000000000E+00	1.2000000000000000E+08	0.0000000000000000E+00	No_name
86	2.5437983886680100E+00	6.5020215475745600E-01	2.2765968034736500E-01	1.6550783620255700E+02	2.5430643994502300E+02	3.4742174381477800E+02	5.2532500000000000E+04	0.0000000000000000E+00	1.1000000000000000E+09	0.0000000000000000E+00	No_name
87	2.9572834630743000E+00	8.2785587745136200E-01	5.3088842564440100E+00	1.4424051864386100E+02	1.8032141333275000E+02	2.6130792448322900E+02	5.3800500000000000E+04	0.0000000000000000E+00	1.3000000000000000E+11	0.0000000000000000E+00	No_name
88	2.4824173344961200E+00	7.8560749620771100E-01	1.9281020934758500E+00	2.6629525752574200E+02	1.4509039140419200E+01	3.4333945662428200E+02	5.1993500000000000E+04	0.0000000000000000E+00	5.7000000000000000E+10	0.0000000000000000E+00	No_name
89	1.5227563144176400E+00	5.8782661557697400E-01	2.6168716239363500E+01	1.0642670110129900E+02	2.7725942602047100E+02	3.2723866168090500E+02	5.3563500000000000E+04	0.0000000000000000E+00	3.8000000000000000E+09	0.0000000000000000E+00	No_name
90	1.8675267410247800E+00	7.2007592293899100E-01	1.4531201723275300E+01	5.0120084018091800E+00	2.5881310970395900E+02	2.2852132350527500E+01	5.0363500000000000E+04	0.0000000000000000E+00	2.3000000000000000E+08	0.0000000000000000E+00	No_name
91	2.6449520230907100E+00	6.4475400267086700E-01	4.6635579476378700E+00	1.8498257632961800E+02	2.3260746167059300E+02	3.4985193668013600E+02	3.7203500000000000E+04	0.0000000000000000E+00	1.2000000000000000E+10	0.0000000000000000E+00	No_name
92	2.3648386223140600E+00	5.7475616590097900E-01	9.4430973123487200E+00	1.1223877777650900E+02	2.1034579603409700E+02	3.4612233931022200E+02	5.3182500000000000E+04	0.0000000000000000E+00	1.5000000000000000E+09	0.0000000000000000E+00	No_name
93	1.5997634883940300E+00	7.9969547685845200E-01	5.8743152265261300E+00	3.3911529523035700E+02	1.2132413907360900E+02	3.3390204543185000E+02	5.2147500000000000E+04	0.0000000000000000E+00	3.3000000000000000E+09	0.0000000000000000E+00	No_name
94	2.0479634336968800E+00	7.0717809991417800E-01	2.1635007763841700E+00	4.5127453780029000E+01	2.5992404089938200E+02	3.4161637169622000E+02	5.3112500000000000E+04	0.0000000000000000E+00	8.0000000000000000E+09	0.0000000000000000E+00	No_name
95	9.9349120000000000E-01	1.3026682000000000E-02	1.0745028200000000E+01	1.0642515540000000E+02	1.0160525150000000E+02	4.0846722400000000E+01	5.4600000000000000E+04	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	No_name
